date,region,temp_mean,temp_max,rain_mm
2025-12-03,Miền Bắc,21.3,24.3,2.1
2025-12-04,Miền Bắc,20.3,23.6,0.2
2025-12-05,Miền Bắc,19.5,21.2,0.2
2025-12-06,Miền Bắc,20.0,23.8,0.1
2025-12-07,Miền Bắc,21.3,25.5,1.1
2025-12-08,Miền Bắc,21.1,25.6,0.8
2025-12-09,Miền Bắc,20.4,24.6,0.0
2025-12-10,Miền Bắc,21.2,26.4,0.0
2025-12-11,Miền Bắc,21.2,23.4,0.3
2025-12-12,Miền Bắc,21.8,24.2,0.4
2025-12-13,Miền Bắc,20.7,22.9,16.2
2025-12-14,Miền Bắc,17.9,21.0,0.0
2025-12-15,Miền Bắc,17.9,22.2,0.0
2025-12-16,Miền Bắc,18.9,21.8,0.0
2025-12-17,Miền Bắc,20.4,24.0,1.6
2025-12-18,Miền Bắc,20.2,24.7,0.0
2025-12-19,Miền Bắc,19.9,25.3,0.0
2025-12-20,Miền Bắc,21.6,25.3,1.1
2025-12-21,Miền Bắc,21.3,25.5,0.2
2025-12-22,Miền Bắc,21.3,25.5,1.7
2025-12-23,Miền Bắc,22.4,26.5,0.7
2025-12-24,Miền Bắc,22.4,27.1,3.2
2025-12-25,Miền Bắc,17.4,19.4,0.8
2025-12-26,Miền Bắc,16.0,19.9,0.0
2025-12-27,Miền Bắc,15.6,20.0,0.0
2025-12-28,Miền Bắc,17.3,21.4,0.0
2025-12-29,Miền Bắc,19.7,23.4,0.0
2025-12-30,Miền Bắc,20.4,23.9,0.7
2025-12-31,Miền Bắc,20.5,24.3,0.7
2021-01-01,Miền Trung,19.7,20.5,1.1
2021-01-02,Miền Trung,19.6,20.3,4.2
2021-01-03,Miền Trung,20.5,21.9,4.6
2021-01-04,Miền Trung,21.0,21.9,15.5
2021-01-05,Miền Trung,21.5,23.1,4.4
2021-01-06,Miền Trung,22.1,23.4,11.1
2021-01-07,Miền Trung,22.1,23.4,6.4
2021-01-08,Miền Trung,20.5,22.0,36.2
2021-01-09,Miền Trung,18.8,19.5,22.5
2021-01-10,Miền Trung,18.5,19.8,1.7
2021-01-11,Miền Trung,17.8,19.0,2.1
2021-01-12,Miền Trung,16.9,17.5,0.5
2021-01-13,Miền Trung,17.1,18.8,0.0
2021-01-14,Miền Trung,18.8,21.4,0.0
2021-01-15,Miền Trung,19.2,22.4,0.1
2021-01-16,Miền Trung,20.2,22.9,0.2
2021-01-17,Miền Trung,21.1,23.0,5.5
2021-01-18,Miền Trung,18.7,20.0,7.3
2021-01-19,Miền Trung,18.1,20.0,0.4
2021-01-20,Miền Trung,19.6,22.0,0.0
2021-01-21,Miền Trung,20.9,22.9,0.1
2021-01-22,Miền Trung,21.2,22.9,0.0
2021-01-23,Miền Trung,21.1,22.5,0.0
2021-01-24,Miền Trung,21.5,23.4,0.0
2021-01-25,Miền Trung,21.4,24.4,0.0
2021-01-26,Miền Trung,21.1,23.5,1.3
2021-01-27,Miền Trung,22.0,23.4,4.9
2021-01-28,Miền Trung,21.9,23.7,1.3
2021-01-29,Miền Trung,21.5,23.2,2.7
2021-01-30,Miền Trung,21.1,22.9,4.9
2021-01-31,Miền Trung,21.6,22.9,2.9
2021-02-01,Miền Trung,21.5,23.5,2.0
2021-02-02,Miền Trung,21.8,23.5,1.3
2021-02-03,Miền Trung,22.2,24.0,5.3
2021-02-04,Miền Trung,21.7,23.0,3.7
2021-02-05,Miền Trung,22.3,23.9,1.4
2021-02-06,Miền Trung,21.8,23.4,3.9
2021-02-07,Miền Trung,22.4,24.2,0.7
2021-02-08,Miền Trung,22.8,24.2,3.0
2021-02-09,Miền Trung,22.6,24.5,5.4
2021-02-10,Miền Trung,20.5,21.2,8.3
2021-02-11,Miền Trung,20.2,22.6,0.0
2021-02-12,Miền Trung,19.8,22.4,0.0
2021-02-13,Miền Trung,19.5,22.4,0.1
2021-02-14,Miền Trung,20.1,23.0,0.0
2021-02-15,Miền Trung,20.1,23.4,0.0
2021-02-16,Miền Trung,20.6,24.2,0.0
2021-02-17,Miền Trung,21.2,23.6,0.6
2021-02-18,Miền Trung,22.1,23.9,3.8
2021-02-19,Miền Trung,21.9,23.2,2.6
2021-02-20,Miền Trung,21.1,23.4,0.0
2021-02-21,Miền Trung,20.3,23.0,0.0
2021-02-22,Miền Trung,21.3,24.8,0.0
2021-02-23,Miền Trung,21.2,24.0,0.0
2021-02-24,Miền Trung,21.7,24.7,0.0
2021-02-25,Miền Trung,22.7,25.5,0.0
2021-02-26,Miền Trung,23.8,27.0,0.0
2021-02-27,Miền Trung,23.8,26.3,0.3
2021-02-28,Miền Trung,24.6,26.2,0.8
2021-03-01,Miền Trung,25.0,27.0,0.1
2021-03-02,Miền Trung,24.6,25.6,2.5
2021-03-03,Miền Trung,23.9,25.5,4.6
2021-03-04,Miền Trung,24.0,26.2,1.5
2021-03-05,Miền Trung,24.9,27.5,0.0
2021-03-06,Miền Trung,25.0,28.0,0.0
2021-03-07,Miền Trung,24.9,26.8,1.6
2021-03-08,Miền Trung,24.6,26.1,2.2
2021-03-09,Miền Trung,24.4,26.1,2.1
2021-03-10,Miền Trung,24.6,26.1,5.1
2021-03-11,Miền Trung,24.6,26.1,2.2
2021-03-12,Miền Trung,24.4,26.0,3.8
2021-03-13,Miền Trung,24.0,25.5,3.0
2021-03-14,Miền Trung,24.1,25.8,2.6
2021-03-15,Miền Trung,24.3,26.5,0.0
2021-03-16,Miền Trung,24.7,27.1,0.0
2021-03-17,Miền Trung,24.6,26.9,0.0
2021-03-18,Miền Trung,25.1,27.8,0.1
2021-03-19,Miền Trung,25.4,27.1,0.2
2021-03-20,Miền Trung,25.5,28.0,0.1
2021-03-21,Miền Trung,25.8,27.4,1.8
2021-03-22,Miền Trung,23.8,25.1,14.8
2021-03-23,Miền Trung,22.9,24.0,24.3
2021-03-24,Miền Trung,23.5,24.9,4.7
2021-03-25,Miền Trung,24.6,26.4,1.1
2021-03-26,Miền Trung,25.1,26.5,1.1
2021-03-27,Miền Trung,25.6,27.7,0.0
2021-03-28,Miền Trung,26.0,28.1,0.0
2021-03-29,Miền Trung,26.4,29.2,0.0
2021-03-30,Miền Trung,25.9,28.5,0.0
2021-03-31,Miền Trung,26.4,28.8,0.0
2021-04-01,Miền Trung,26.5,29.0,0.0
2021-04-02,Miền Trung,26.3,27.6,0.0
2021-04-03,Miền Trung,26.2,27.9,0.0
2021-04-04,Miền Trung,25.7,27.5,2.8
2021-04-05,Miền Trung,25.3,27.1,2.1
2021-04-06,Miền Trung,25.3,27.2,2.0
2021-04-07,Miền Trung,25.7,27.0,1.6
2021-04-08,Miền Trung,25.9,27.8,1.3
2021-04-09,Miền Trung,25.6,27.2,2.3
2021-04-10,Miền Trung,25.2,26.5,4.0
2021-04-11,Miền Trung,25.5,27.2,1.8
2021-04-12,Miền Trung,25.7,27.2,1.1
2021-04-13,Miền Trung,25.9,28.0,0.2
2021-04-14,Miền Trung,26.3,28.8,0.0
2021-04-15,Miền Trung,26.3,28.1,0.0
2021-04-16,Miền Trung,26.4,28.1,0.0
2021-04-17,Miền Trung,26.6,28.2,0.0
2021-04-18,Miền Trung,26.2,29.5,0.4
2021-04-19,Miền Trung,26.7,29.1,2.1
2021-04-20,Miền Trung,27.1,29.2,3.1
2021-04-21,Miền Trung,27.2,29.2,0.4
2021-04-22,Miền Trung,27.3,29.2,0.0
2021-04-23,Miền Trung,27.7,30.5,0.0
2021-04-24,Miền Trung,28.2,31.3,0.0
2021-04-25,Miền Trung,28.5,31.2,0.4
2021-04-26,Miền Trung,28.2,30.8,0.0
2021-04-27,Miền Trung,27.3,29.0,0.9
2021-04-28,Miền Trung,27.4,29.6,0.7
2021-04-29,Miền Trung,26.8,28.6,1.8
2021-04-30,Miền Trung,26.6,28.5,0.9
2021-05-01,Miền Trung,27.6,29.8,0.2
2021-05-02,Miền Trung,28.2,30.6,2.5
2021-05-03,Miền Trung,28.1,30.5,1.4
2021-05-04,Miền Trung,28.1,31.1,0.0
2021-05-05,Miền Trung,28.1,30.8,1.1
2021-05-06,Miền Trung,27.9,29.6,3.4
2021-05-07,Miền Trung,27.7,29.8,0.2
2021-05-08,Miền Trung,27.8,30.6,0.0
2021-05-09,Miền Trung,28.1,31.5,0.0
2021-05-10,Miền Trung,28.9,32.0,0.0
2021-05-11,Miền Trung,29.2,32.0,0.0
2021-05-12,Miền Trung,29.3,32.3,0.0
2021-05-13,Miền Trung,29.1,31.8,0.0
2021-05-14,Miền Trung,29.3,32.1,0.1
2021-05-15,Miền Trung,29.5,32.5,0.0
2021-05-16,Miền Trung,29.3,32.5,0.0
2021-05-17,Miền Trung,29.2,31.8,0.0
2021-05-18,Miền Trung,29.4,32.6,0.0
2021-05-19,Miền Trung,29.7,32.2,0.2
2021-05-20,Miền Trung,29.9,33.3,0.0
2021-05-21,Miền Trung,29.9,32.4,0.0
2021-05-22,Miền Trung,30.0,32.2,0.0
2021-05-23,Miền Trung,29.5,32.0,0.4
2021-05-24,Miền Trung,28.5,30.1,3.7
2021-05-25,Miền Trung,28.6,30.6,0.6
2021-05-26,Miền Trung,28.8,30.7,1.0
2021-05-27,Miền Trung,28.6,30.4,2.9
2021-05-28,Miền Trung,29.1,30.9,0.0
2021-05-29,Miền Trung,29.9,32.5,0.2
2021-05-30,Miền Trung,30.9,33.8,0.0
2021-05-31,Miền Trung,31.3,35.0,0.0
2021-06-01,Miền Trung,31.5,34.4,0.0
2021-06-02,Miền Trung,31.1,33.9,0.0
2021-06-03,Miền Trung,31.9,35.1,0.0
2021-06-04,Miền Trung,32.0,36.6,0.7
2021-06-05,Miền Trung,29.9,31.9,0.2
2021-06-06,Miền Trung,30.4,33.0,0.5
2021-06-07,Miền Trung,29.8,32.9,2.6
2021-06-08,Miền Trung,28.9,30.6,8.1
2021-06-09,Miền Trung,28.8,30.4,0.3
2021-06-10,Miền Trung,29.0,32.0,2.5
2021-06-11,Miền Trung,28.3,30.5,1.9
2021-06-12,Miền Trung,27.3,28.5,16.8
2021-06-13,Miền Trung,28.5,32.0,1.6
2021-06-14,Miền Trung,29.3,33.5,0.0
2021-06-15,Miền Trung,29.7,33.8,0.2
2021-06-16,Miền Trung,30.6,35.5,0.1
2021-06-17,Miền Trung,30.2,33.5,1.0
2021-06-18,Miền Trung,30.4,33.8,0.0
2021-06-19,Miền Trung,30.9,34.0,0.0
2021-06-20,Miền Trung,31.6,35.8,0.0
2021-06-21,Miền Trung,32.6,37.4,0.0
2021-06-22,Miền Trung,31.4,34.5,1.4
2021-06-23,Miền Trung,31.0,34.3,0.8
2021-06-24,Miền Trung,31.1,34.5,0.2
2021-06-25,Miền Trung,31.0,35.3,3.0
2021-06-26,Miền Trung,31.0,34.6,2.3
2021-06-27,Miền Trung,31.5,35.5,0.1
2021-06-28,Miền Trung,32.5,38.5,0.0
2021-06-29,Miền Trung,32.1,36.5,0.3
2021-06-30,Miền Trung,31.8,36.8,0.1
2021-07-01,Miền Trung,32.0,37.5,0.0
2021-07-02,Miền Trung,32.0,35.6,0.0
2021-07-03,Miền Trung,31.8,34.8,0.0
2021-07-04,Miền Trung,31.1,33.3,0.0
2021-07-05,Miền Trung,30.4,32.0,0.3
2021-07-06,Miền Trung,28.2,29.7,10.0
2021-07-07,Miền Trung,27.8,28.9,18.6
2021-07-08,Miền Trung,28.2,30.7,2.1
2021-07-09,Miền Trung,28.3,30.5,2.0
2021-07-10,Miền Trung,28.5,30.3,0.7
2021-07-11,Miền Trung,28.8,30.8,1.2
2021-07-12,Miền Trung,28.6,30.5,0.1
2021-07-13,Miền Trung,28.8,31.0,0.0
2021-07-14,Miền Trung,28.8,30.8,0.2
2021-07-15,Miền Trung,29.0,30.9,0.2
2021-07-16,Miền Trung,28.7,31.2,0.6
2021-07-17,Miền Trung,28.7,31.5,0.2
2021-07-18,Miền Trung,29.2,33.0,1.9
2021-07-19,Miền Trung,28.6,31.1,3.1
2021-07-20,Miền Trung,29.5,33.8,0.0
2021-07-21,Miền Trung,29.6,33.2,0.0
2021-07-22,Miền Trung,30.0,34.1,0.0
2021-07-23,Miền Trung,29.7,32.2,1.2
2021-07-24,Miền Trung,28.8,32.0,1.1
2021-07-25,Miền Trung,28.9,34.0,10.4
2021-07-26,Miền Trung,29.7,34.0,0.5
2021-07-27,Miền Trung,30.3,35.3,0.0
2021-07-28,Miền Trung,30.7,35.3,0.8
2021-07-29,Miền Trung,31.1,34.8,2.1
2021-07-30,Miền Trung,31.1,35.8,3.1
2021-07-31,Miền Trung,32.0,36.5,0.8
2021-08-01,Miền Trung,31.9,36.3,0.1
2021-08-02,Miền Trung,32.1,36.2,0.1
2021-08-03,Miền Trung,32.9,37.0,0.1
2021-08-04,Miền Trung,32.7,36.5,0.1
2021-08-05,Miền Trung,32.5,36.6,0.6
2021-08-06,Miền Trung,32.9,37.7,0.0
2021-08-07,Miền Trung,33.0,37.8,0.0
2021-08-08,Miền Trung,32.6,36.3,0.0
2021-08-09,Miền Trung,32.5,35.6,0.1
2021-08-10,Miền Trung,31.7,35.8,1.7
2021-08-11,Miền Trung,30.7,33.2,4.6
2021-08-12,Miền Trung,30.1,33.3,10.9
2021-08-13,Miền Trung,29.9,34.6,7.9
2021-08-14,Miền Trung,30.6,34.2,0.1
2021-08-15,Miền Trung,29.8,34.1,4.2
2021-08-16,Miền Trung,28.9,31.9,1.0
2021-08-17,Miền Trung,29.0,31.8,0.0
2021-08-18,Miền Trung,29.9,33.0,0.0
2021-08-19,Miền Trung,29.7,32.4,0.0
2021-08-20,Miền Trung,29.8,32.4,0.0
2021-08-21,Miền Trung,29.6,32.5,0.0
2021-08-22,Miền Trung,30.0,32.6,0.6
2021-08-23,Miền Trung,29.9,33.8,0.7
2021-08-24,Miền Trung,29.7,32.4,0.0
2021-08-25,Miền Trung,30.0,32.7,1.0
2021-08-26,Miền Trung,28.6,31.5,12.4
2021-08-27,Miền Trung,27.9,30.5,8.9
2021-08-28,Miền Trung,27.8,30.1,2.7
2021-08-29,Miền Trung,26.5,28.5,10.3
2021-08-30,Miền Trung,27.2,29.2,5.5
2021-08-31,Miền Trung,27.3,28.9,4.1
2021-09-01,Miền Trung,27.8,30.0,0.6
2021-09-02,Miền Trung,27.7,29.5,3.9
2021-09-03,Miền Trung,27.4,29.0,0.9
2021-09-04,Miền Trung,27.7,30.1,8.0
2021-09-05,Miền Trung,27.3,30.1,19.0
2021-09-06,Miền Trung,27.4,29.0,10.3
2021-09-07,Miền Trung,26.4,27.5,24.8
2021-09-08,Miền Trung,27.3,29.8,16.9
2021-09-09,Miền Trung,27.7,29.8,5.2
2021-09-10,Miền Trung,26.9,28.5,24.9
2021-09-11,Miền Trung,26.4,27.0,76.0
2021-09-12,Miền Trung,26.3,26.6,88.8
2021-09-13,Miền Trung,27.1,28.9,28.2
2021-09-14,Miền Trung,27.9,30.0,13.5
2021-09-15,Miền Trung,27.9,30.0,2.7
2021-09-16,Miền Trung,27.8,30.4,0.9
2021-09-17,Miền Trung,27.8,29.9,0.0
2021-09-18,Miền Trung,27.9,29.6,0.4
2021-09-19,Miền Trung,27.2,28.4,2.3
2021-09-20,Miền Trung,26.8,28.9,7.3
2021-09-21,Miền Trung,27.0,29.1,11.6
2021-09-22,Miền Trung,27.0,29.0,3.2
2021-09-23,Miền Trung,26.3,27.5,36.3
2021-09-24,Miền Trung,27.4,29.3,7.8
2021-09-25,Miền Trung,27.0,29.1,7.2
2021-09-26,Miền Trung,27.0,28.7,2.2
2021-09-27,Miền Trung,27.2,29.4,1.1
2021-09-28,Miền Trung,27.2,29.2,1.9
2021-09-29,Miền Trung,27.4,29.2,1.9
2021-09-30,Miền Trung,27.3,29.9,0.9
2021-10-01,Miền Trung,27.3,29.5,0.0
2021-10-02,Miền Trung,27.2,29.5,0.9
2021-10-03,Miền Trung,27.5,29.3,1.7
2021-10-04,Miền Trung,26.5,28.5,10.0
2021-10-05,Miền Trung,26.8,28.2,8.9
2021-10-06,Miền Trung,26.3,27.2,71.6
2021-10-07,Miền Trung,26.5,27.9,30.0
2021-10-08,Miền Trung,26.8,28.1,20.6
2021-10-09,Miền Trung,28.3,32.2,0.2
2021-10-10,Miền Trung,27.4,30.0,7.9
2021-10-11,Miền Trung,27.4,29.5,4.5
2021-10-12,Miền Trung,26.5,27.8,3.1
2021-10-13,Miền Trung,24.2,25.5,18.4
2021-10-14,Miền Trung,25.7,27.8,2.6
2021-10-15,Miền Trung,26.4,28.5,26.9
2021-10-16,Miền Trung,25.7,27.1,41.4
2021-10-17,Miền Trung,26.2,27.5,68.6
2021-10-18,Miền Trung,25.8,27.5,11.1
2021-10-19,Miền Trung,26.3,28.0,5.2
2021-10-20,Miền Trung,26.7,28.8,5.9
2021-10-21,Miền Trung,26.4,29.0,1.4
2021-10-22,Miền Trung,25.1,26.6,27.3
2021-10-23,Miền Trung,24.9,25.2,42.8
2021-10-24,Miền Trung,25.1,26.0,38.0
2021-10-25,Miền Trung,25.2,26.9,8.4
2021-10-26,Miền Trung,25.0,27.2,6.1
2021-10-27,Miền Trung,25.3,26.4,44.1
2021-10-28,Miền Trung,25.4,27.1,33.2
2021-10-29,Miền Trung,25.9,27.6,14.3
2021-10-30,Miền Trung,25.2,26.4,14.4
2021-10-31,Miền Trung,25.4,27.4,6.4
2021-11-01,Miền Trung,25.6,27.3,2.2
2021-11-02,Miền Trung,25.7,27.2,2.9
2021-11-03,Miền Trung,25.6,27.2,2.3
2021-11-04,Miền Trung,26.0,27.9,1.5
2021-11-05,Miền Trung,25.9,28.0,0.5
2021-11-06,Miền Trung,26.3,28.8,0.4
2021-11-07,Miền Trung,26.4,28.2,0.0
2021-11-08,Miền Trung,25.2,27.0,42.9
2021-11-09,Miền Trung,24.3,25.6,5.1
2021-11-10,Miền Trung,23.9,25.1,6.2
2021-11-11,Miền Trung,23.5,24.5,7.8
2021-11-12,Miền Trung,24.9,26.8,11.1
2021-11-13,Miền Trung,23.7,24.6,26.7
2021-11-14,Miền Trung,23.9,24.9,22.2
2021-11-15,Miền Trung,24.8,25.4,19.6
2021-11-16,Miền Trung,25.7,27.5,4.0
2021-11-17,Miền Trung,25.1,26.6,32.9
2021-11-18,Miền Trung,25.0,26.5,10.8
2021-11-19,Miền Trung,25.1,27.0,16.9
2021-11-20,Miền Trung,24.9,26.8,0.5
2021-11-21,Miền Trung,25.3,27.4,0.4
2021-11-22,Miền Trung,25.3,26.9,4.5
2021-11-23,Miền Trung,23.9,24.5,14.1
2021-11-24,Miền Trung,23.8,24.7,8.8
2021-11-25,Miền Trung,23.7,24.9,1.7
2021-11-26,Miền Trung,23.8,25.3,1.1
2021-11-27,Miền Trung,24.1,25.0,6.9
2021-11-28,Miền Trung,24.2,24.8,30.5
2021-11-29,Miền Trung,24.4,25.1,24.1
2021-11-30,Miền Trung,24.3,25.5,2.7
2021-12-01,Miền Trung,23.0,24.8,3.8
2021-12-02,Miền Trung,22.3,24.0,2.6
2021-12-03,Miền Trung,22.0,23.9,1.0
2021-12-04,Miền Trung,21.4,23.4,0.1
2021-12-05,Miền Trung,21.3,22.1,19.8
2021-12-06,Miền Trung,21.4,23.1,8.5
2021-12-07,Miền Trung,21.0,22.6,2.0
2021-12-08,Miền Trung,21.7,23.0,18.6
2021-12-09,Miền Trung,23.4,25.8,7.6
2021-12-10,Miền Trung,22.8,24.9,3.3
2021-12-11,Miền Trung,22.4,24.2,3.5
2021-12-12,Miền Trung,23.3,24.7,5.1
2021-12-13,Miền Trung,22.6,23.5,8.6
2021-12-14,Miền Trung,22.3,23.5,5.5
2021-12-15,Miền Trung,22.9,24.0,13.3
2021-12-16,Miền Trung,23.8,25.8,0.0
2021-12-17,Miền Trung,23.4,25.4,4.5
2021-12-18,Miền Trung,22.8,23.9,10.8
2021-12-19,Miền Trung,21.2,22.7,29.5
2021-12-20,Miền Trung,20.8,22.6,3.2
2021-12-21,Miền Trung,21.1,23.1,0.0
2021-12-22,Miền Trung,22.2,23.8,0.3
2021-12-23,Miền Trung,22.3,23.6,0.2
2021-12-24,Miền Trung,22.6,24.9,1.6
2021-12-25,Miền Trung,22.7,23.4,31.7
2021-12-26,Miền Trung,22.8,23.1,15.5
2021-12-27,Miền Trung,21.6,22.6,112.9
2021-12-28,Miền Trung,22.0,23.0,69.2
2021-12-29,Miền Trung,22.9,24.2,4.3
2021-12-30,Miền Trung,22.5,23.9,6.4
2021-12-31,Miền Trung,22.1,23.4,4.7
2022-01-01,Miền Trung,22.2,24.1,8.9
2022-01-02,Miền Trung,22.0,23.0,16.2
2022-01-03,Miền Trung,22.1,23.8,3.4
2022-01-04,Miền Trung,22.1,24.0,2.9
2022-01-05,Miền Trung,22.7,24.1,2.0
2022-01-06,Miền Trung,23.1,25.0,1.5
2022-01-07,Miền Trung,22.5,24.9,3.1
2022-01-08,Miền Trung,22.6,23.6,8.7
2022-01-09,Miền Trung,22.9,24.1,6.3
2022-01-10,Miền Trung,23.0,25.0,1.8
2022-01-11,Miền Trung,22.6,23.9,3.1
2022-01-12,Miền Trung,22.0,23.8,4.0
2022-01-13,Miền Trung,22.2,24.4,4.0
2022-01-14,Miền Trung,21.8,23.8,0.8
2022-01-15,Miền Trung,22.3,24.7,0.3
2022-01-16,Miền Trung,22.1,25.1,0.4
2022-01-17,Miền Trung,22.7,24.4,2.5
2022-01-18,Miền Trung,21.7,22.8,21.4
2022-01-19,Miền Trung,21.4,22.3,20.4
2022-01-20,Miền Trung,21.8,23.8,4.0
2022-01-21,Miền Trung,22.6,24.4,3.4
2022-01-22,Miền Trung,23.0,25.5,0.0
2022-01-23,Miền Trung,23.3,26.2,2.0
2022-01-24,Miền Trung,23.6,26.2,2.7
2022-01-25,Miền Trung,23.1,24.6,0.8
2022-01-26,Miền Trung,23.1,25.0,0.5
2022-01-27,Miền Trung,22.8,25.6,0.3
2022-01-28,Miền Trung,23.2,25.6,0.9
2022-01-29,Miền Trung,23.3,25.9,0.1
2022-01-30,Miền Trung,23.3,25.4,43.3
2022-01-31,Miền Trung,22.3,24.0,2.7
2022-02-01,Miền Trung,21.4,24.0,3.0
2022-02-02,Miền Trung,21.9,24.9,0.0
2022-02-03,Miền Trung,21.7,23.5,0.0
2022-02-04,Miền Trung,21.3,22.9,5.2
2022-02-05,Miền Trung,21.8,22.7,12.0
2022-02-06,Miền Trung,22.5,24.0,2.7
2022-02-07,Miền Trung,22.9,26.0,0.1
2022-02-08,Miền Trung,23.1,25.5,0.3
2022-02-09,Miền Trung,23.8,25.5,1.9
2022-02-10,Miền Trung,23.6,24.9,1.1
2022-02-11,Miền Trung,23.3,25.4,0.5
2022-02-12,Miền Trung,23.6,25.0,2.8
2022-02-13,Miền Trung,24.1,25.5,0.8
2022-02-14,Miền Trung,22.8,23.9,9.1
2022-02-15,Miền Trung,22.5,23.6,0.8
2022-02-16,Miền Trung,22.8,23.6,4.5
2022-02-17,Miền Trung,24.0,26.2,0.0
2022-02-18,Miền Trung,25.0,27.6,0.2
2022-02-19,Miền Trung,24.7,27.6,4.1
2022-02-20,Miền Trung,19.8,20.6,0.9
2022-02-21,Miền Trung,18.8,20.1,0.0
2022-02-22,Miền Trung,19.7,22.1,0.3
2022-02-23,Miền Trung,18.9,19.2,0.9
2022-02-24,Miền Trung,19.0,20.1,4.0
2022-02-25,Miền Trung,19.9,20.9,7.8
2022-02-26,Miền Trung,21.2,22.1,5.7
2022-02-27,Miền Trung,22.0,23.6,3.2
2022-02-28,Miền Trung,21.6,24.5,0.0
2022-03-01,Miền Trung,22.9,25.0,0.1
2022-03-02,Miền Trung,23.2,24.6,0.2
2022-03-03,Miền Trung,22.7,24.4,0.1
2022-03-04,Miền Trung,23.1,25.9,0.0
2022-03-05,Miền Trung,24.2,25.6,0.6
2022-03-06,Miền Trung,24.6,26.5,0.0
2022-03-07,Miền Trung,24.3,25.7,2.7
2022-03-08,Miền Trung,23.2,24.6,0.4
2022-03-09,Miền Trung,22.4,24.3,0.0
2022-03-10,Miền Trung,22.9,25.9,0.0
2022-03-11,Miền Trung,22.9,25.0,0.9
2022-03-12,Miền Trung,23.3,25.5,1.0
2022-03-13,Miền Trung,23.2,25.6,0.0
2022-03-14,Miền Trung,24.2,25.9,0.2
2022-03-15,Miền Trung,24.7,26.4,0.4
2022-03-16,Miền Trung,24.6,26.0,0.7
2022-03-17,Miền Trung,24.8,27.0,0.0
2022-03-18,Miền Trung,24.9,26.4,6.2
2022-03-19,Miền Trung,25.4,26.9,2.7
2022-03-20,Miền Trung,25.8,28.5,0.0
2022-03-21,Miền Trung,26.3,29.0,5.3
2022-03-22,Miền Trung,26.6,29.2,0.1
2022-03-23,Miền Trung,26.5,28.6,1.8
2022-03-24,Miền Trung,25.7,27.4,0.6
2022-03-25,Miền Trung,27.4,30.0,0.0
2022-03-26,Miền Trung,27.7,30.3,0.0
2022-03-27,Miền Trung,27.7,30.2,0.2
2022-03-28,Miền Trung,25.1,26.4,2.5
2022-03-29,Miền Trung,25.4,27.2,0.5
2022-03-30,Miền Trung,25.5,27.8,3.0
2022-03-31,Miền Trung,24.6,25.3,37.6
2022-04-01,Miền Trung,24.7,25.2,160.1
2022-04-02,Miền Trung,22.6,24.4,73.9
2022-04-03,Miền Trung,20.9,21.6,23.5
2022-04-04,Miền Trung,22.5,24.2,8.0
2022-04-05,Miền Trung,24.3,25.5,2.1
2022-04-06,Miền Trung,24.0,26.0,2.1
2022-04-07,Miền Trung,23.7,25.9,0.3
2022-04-08,Miền Trung,23.1,26.1,0.1
2022-04-09,Miền Trung,22.9,25.2,0.0
2022-04-10,Miền Trung,23.6,26.5,0.0
2022-04-11,Miền Trung,24.6,26.6,0.0
2022-04-12,Miền Trung,25.2,27.5,0.0
2022-04-13,Miền Trung,25.7,27.9,0.0
2022-04-14,Miền Trung,26.2,28.4,0.3
2022-04-15,Miền Trung,26.2,28.4,0.3
2022-04-16,Miền Trung,26.3,28.0,0.7
2022-04-17,Miền Trung,26.1,28.1,1.9
2022-04-18,Miền Trung,25.3,27.0,2.8
2022-04-19,Miền Trung,24.7,26.0,2.4
2022-04-20,Miền Trung,24.5,25.8,8.6
2022-04-21,Miền Trung,25.4,27.6,0.6
2022-04-22,Miền Trung,26.4,29.0,0.0
2022-04-23,Miền Trung,26.8,28.9,0.0
2022-04-24,Miền Trung,27.4,30.0,1.7
2022-04-25,Miền Trung,27.7,30.4,0.0
2022-04-26,Miền Trung,28.0,31.0,0.0
2022-04-27,Miền Trung,28.0,30.4,0.0
2022-04-28,Miền Trung,28.0,30.4,0.0
2022-04-29,Miền Trung,27.5,29.5,0.5
2022-04-30,Miền Trung,26.7,28.2,4.9
2022-05-01,Miền Trung,26.5,28.1,15.8
2022-05-02,Miền Trung,23.8,24.9,12.7
2022-05-03,Miền Trung,23.6,24.6,3.9
2022-05-04,Miền Trung,24.3,26.0,0.0
2022-05-05,Miền Trung,25.4,26.9,0.0
2022-05-06,Miền Trung,25.9,27.2,0.3
2022-05-07,Miền Trung,26.3,28.1,0.5
2022-05-08,Miền Trung,26.3,28.1,2.8
2022-05-09,Miền Trung,26.8,28.5,1.5
2022-05-10,Miền Trung,27.4,30.3,2.3
2022-05-11,Miền Trung,27.8,30.1,0.2
2022-05-12,Miền Trung,28.4,31.5,0.2
2022-05-13,Miền Trung,28.8,33.5,0.0
2022-05-14,Miền Trung,28.2,31.3,7.6
2022-05-15,Miền Trung,28.2,31.1,10.2
2022-05-16,Miền Trung,26.3,27.9,2.6
2022-05-17,Miền Trung,25.3,26.6,3.3
2022-05-18,Miền Trung,25.8,27.2,3.8
2022-05-19,Miền Trung,26.6,28.4,2.3
2022-05-20,Miền Trung,27.0,28.6,7.3
2022-05-21,Miền Trung,26.7,28.6,6.0
2022-05-22,Miền Trung,27.5,30.0,0.7
